DATE;TIME;ZAT;OZNAKA;TIP_DOK;BR_DOK;POBROJ;MAG;IMEMAG;KOMINT;IMEKOM;DATUM;VALUTA;PLATENO;AZUR;NALOG;DOLGUVA;POBARUVA;FAKIZNOS;TRANSPORT;CARINA;UTOVAR;TROSOCI;NACINISPOR;TOVARLIST;VOZILO;PRIMIL;PORIZJAVA;MANIPUL;SIFCAR;IMECAR;SIFTRANS;IMETRANS;SIFSPED;IMESPED;DDV19;DDV5;DOK1;DOK2;DOK3;DOK4
22.01.2025;08:25:13;;;2;000094;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;21.01.2025;22.03.2025;;;;9828,00;;9360,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;468,00;;;;
23.01.2025;09:02:03;;;2;000095;VERO-12 karpo[-4;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;22.01.2025;23.03.2025;;;;7691,50;;7325,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;366,50;;;;
24.01.2025;08:21:14;;;2;000096;VERO-13 dajmond;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.01.2025;24.03.2025;;;;3537,50;;3369,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;168,50;;;;
23.01.2025;09:09:07;;;2;000097;SUPER TINEKS-11 lisa;100;\OR^E;1201;TINEKS MT;22.01.2025;22.04.2025;;;;5008,50;;4770,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;238,50;;;;
23.01.2025;09:11:46;;;2;000098;TINEKS centar-2;100;\OR^E;1201;TINEKS MT;22.01.2025;22.04.2025;;;;3454,50;;3290,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;164,50;;;;
23.01.2025;09:13:07;;;2;000099;TINEKS aerodrom;100;\OR^E;1201;TINEKS MT;22.01.2025;22.04.2025;;;;2573,00;;2450,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;122,50;;;;
23.01.2025;09:17:05;;;2;000100;TINEKS hrom;100;\OR^E;1201;TINEKS MT;22.01.2025;22.04.2025;;;;9976,00;;9501,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;475,00;;;;
24.01.2025;15:32:49;;;5;000009;;100;\OR^E;100;MAGACIN \OR^E;22.01.2025;22.01.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
23.01.2025;09:19:12;;;2;000101;;100;\OR^E;156;BOSA DVA;22.01.2025;29.01.2025;;;;20588,50;;19608,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;980,50;;;;
23.01.2025;09:31:06;;;2;000102;;100;\OR^E;866;BTA MAKEDONIJA DOOEL;22.01.2025;21.02.2025;;;;11466,00;;10920,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;546,00;;;;
23.01.2025;09:34:06;;;2;000103;aerodrom;100;\OR^E;1168;TP SENDVI^ARA 7;22.01.2025;29.01.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
23.01.2025;09:38:50;;;2;000104;TINEKS karpo[-3;100;\OR^E;1201;TINEKS MT;22.01.2025;22.04.2025;;;;3570,50;;3400,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;170,00;;;;
24.01.2025;08:21:25;;;2;000105;podr.ramstore star aerodrom;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;22.01.2025;23.03.2025;;;;6300,50;;6000,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;300,00;;;;
23.01.2025;09:46:16;;;2;000106;ZUR market-1 s.zelenikovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;22.01.2025;23.03.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
23.01.2025;09:47:14;;;2;000107;REPTIL-17 kozle;100;\OR^E;1225;REPTIL DPTU;22.01.2025;21.02.2025;;;;3369,00;;3209,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;160,00;;;;
23.01.2025;09:48:18;;;2;000108;REPTIL-1 ruzveltova;100;\OR^E;1225;REPTIL DPTU;22.01.2025;21.02.2025;;;;4431,00;;4220,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;211,00;;;;
24.01.2025;08:22:05;;;2;000109;VERO-11 tetovo;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.01.2025;24.03.2025;;;;1984,50;;1890,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;94,50;;;;
21.08.2025;08:28:48;;;2;000110;VERO-9 ful plate;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.01.2025;24.03.2025;;;;12180,00;;11600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;580,00;;;;
24.01.2025;08:25:34;;;2;000111;TINEKS k.voda-1;100;\OR^E;1201;TINEKS MT;23.01.2025;23.04.2025;;;;5849,50;;5571,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;278,50;;;;
24.01.2025;08:27:36;;;2;000112;podr.ramstore city moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;23.01.2025;24.03.2025;;;;5995,50;;5710,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;285,50;;;;
24.01.2025;08:29:06;;;2;000113;SUPER TINEKS-1 godel;100;\OR^E;1201;TINEKS MT;23.01.2025;23.04.2025;;;;1586,00;;1510,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;75,50;;;;
24.01.2025;08:30:04;;;2;000114;SUPER TINEKS-3 prvomajska;100;\OR^E;1201;TINEKS MT;23.01.2025;23.04.2025;;;;4557,50;;4340,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;217,00;;;;
07.02.2025;14:50:46;;;2;000115;;100;\OR^E;877;INTEGRAL DOOEL;23.01.2025;09.03.2025;;;;12289,00;;11704,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;585,00;;;;
24.01.2025;08:32:35;;;2;000116;REPTIL-14 lisi^e;100;\OR^E;1225;REPTIL DPTU;23.01.2025;22.02.2025;;;;8880,00;;8457,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;423,00;;;;
24.01.2025;08:33:39;;;2;000117;;100;\OR^E;59;TIM VOJCEVSKI DOO SKOPJE;23.01.2025;23.01.2025;;;;2667,00;;2540,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;127,00;;;;
24.01.2025;15:26:10;;;2;000118;;100;\OR^E;165;MRE@A DOO;23.01.2025;30.01.2025;;;;41615,50;;39634,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1981,50;;;;
24.01.2025;15:26:41;;;2;000119;VERO-8 ^air;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;24.01.2025;25.03.2025;;;;2866,50;;2730,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;136,50;;;;
27.01.2025;15:42:50;;;2;000120;;100;\OR^E;18;PAKET MARKET DOO-PODRUZNICA;24.01.2025;23.02.2025;;;;3595,00;;3424,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;171,00;;;;
24.01.2025;15:29:37;;;2;000121;podr.ramstore topana;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;24.01.2025;25.03.2025;;;;3550,00;;3381,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;169,00;;;;
24.01.2025;15:34:36;;;5;000010;;100;\OR^E;100;MAGACIN \OR^E;24.01.2025;24.01.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
24.01.2025;15:30:45;;;2;000122;REPTIL-8 radi[ani;100;\OR^E;1225;REPTIL DPTU;24.01.2025;23.02.2025;;;;5607,00;;5340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;267,00;;;;
24.01.2025;15:31:13;;;2;000123;REPTIL-10 butel;100;\OR^E;1225;REPTIL DPTU;24.01.2025;23.02.2025;;;;4326,00;;4120,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;206,00;;;;
24.01.2025;15:32:00;;;2;000124;SUPER TINEKS-15 maj^in dom;100;\OR^E;1201;TINEKS MT;24.01.2025;24.04.2025;;;;2866,50;;2730,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;136,50;;;;
24.01.2025;15:32:41;;;2;000125;makpetrol;100;\OR^E;1168;TP SENDVI^ARA 7;24.01.2025;31.01.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
24.01.2025;15:34:46;;;2;000126;;100;\OR^E;57;ARISTOTELIS BROTHERS DOO;24.01.2025;31.01.2025;;;;4344,00;;4137,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;207,00;;;;
24.01.2025;15:35:25;;;2;000127;saraj;100;\OR^E;187;DAUTI-KOMERC KE[&KERI;24.01.2025;23.02.2025;;;;113116,50;;107730,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;5386,50;;;;
27.01.2025;08:41:59;;;9;000005;;100;\OR^E;14;FI[& CIPS SKOPJE;27.01.2025;27.01.2025;;;;1323,00;;1260,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;63,00;;;;
29.01.2025;11:01:08;;;5;000011;;100;\OR^E;100;MAGACIN \OR^E;27.01.2025;27.01.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
27.01.2025;15:35:41;;;9;000006;;100;\OR^E;1423;GRADOTE DOOEL;28.01.2025;28.01.2025;;;;1365,00;;1300,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;65,00;;;;
27.01.2025;15:44:07;;;2;000128;leptokarija;100;\OR^E;1168;TP SENDVI^ARA 7;27.01.2025;03.02.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
27.01.2025;15:46:55;;;2;000129;ZUR market-22 tagtalixe;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;27.01.2025;03.02.2025;;;;8361,00;;7963,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;398,00;;;;
29.01.2025;10:36:22;;;2;000130;REPTIL-25 Bardovci;100;\OR^E;1225;REPTIL DPTU;27.01.2025;26.02.2025;;;;3780,00;;3600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;180,00;;;;
29.01.2025;10:39:57;;;2;000131;Reptil-6 Karpos 1;100;\OR^E;1225;REPTIL DPTU;27.01.2025;26.02.2025;;;;2850,00;;2714,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;135,50;;;;
29.01.2025;10:42:46;;;2;000132;Reptil-21 Centar;100;\OR^E;1225;REPTIL DPTU;27.01.2025;26.02.2025;;;;5322,00;;5069,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;253,00;;;;
29.04.2025;08:32:36;;;2;000133;Ubac;100;\OR^E;69;UBAC T.P. GOSTILNICA;27.01.2025;03.02.2025;;;;2541,00;;2420,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;121,00;;;;
29.01.2025;11:13:35;;;5;000012;;100;\OR^E;100;MAGACIN \OR^E;28.01.2025;28.01.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
29.01.2025;11:01:51;;;2;000134;DM Debar maalo;100;\OR^E;963;DM DEBARMAALO;27.01.2025;03.02.2025;;;;7166,00;;6825,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;341,00;;;;
30.01.2025;09:39:34;;;2;000135;Krivogastani PROMET;100;\OR^E;981;KRIVOGA[TANI PROMET;28.01.2025;04.02.2025;;;;25765,50;;24538,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1227,00;;;;
29.01.2025;11:14:08;;;2;000136;Pekabesko;100;\OR^E;1331;PEKABESKO A.D.-SKOPJE;28.01.2025;14.03.2025;;;;23152,50;;22050,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1102,50;;;;
29.01.2025;14:42:54;;;2;000137;Vero-10 K.voda;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;28.01.2025;29.03.2025;;;;2688,50;;2560,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;128,00;;;;
29.01.2025;14:44:38;;;2;000138;Vero-7 Trgovski Centar;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;28.01.2025;29.03.2025;;;;5670,00;;5400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;270,00;;;;
29.01.2025;14:47:46;;;2;000139;Ramstore Vardar;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;28.01.2025;14.03.2025;;;;2866,50;;2730,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;136,50;;;;
29.01.2025;14:49:10;;;2;000140;Vero-2 Taftalidze;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;28.01.2025;29.03.2025;;;;8816,50;;8397,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,50;;;;
29.01.2025;14:52:25;;;2;000141;Ramstore Gorno Lisice;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;28.01.2025;14.03.2025;;;;4830,50;;4600,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;230,00;;;;
29.01.2025;14:54:46;;;2;000142;Makroprom;100;\OR^E;1028;MAKROPROM;28.01.2025;04.02.2025;;;;19259,00;;18341,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;917,50;;;;
29.01.2025;14:57:28;;;2;000143;Reptil-4 S.Aerodrom;100;\OR^E;1225;REPTIL DPTU;28.01.2025;27.02.2025;;;;1680,00;;1600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;80,00;;;;
29.01.2025;14:59:10;;;2;000144;Sendvicara 7- Rabotilnica;100;\OR^E;1168;TP SENDVI^ARA 7;29.01.2025;13.02.2025;;;;21995,00;;20947,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1047,50;;;;
29.01.2025;15:05:25;;;2;000145;Vero Limak;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;29.01.2025;30.03.2025;;;;6922,50;;6593,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;329,50;;;;
29.01.2025;15:29:27;;;5;000013;;100;\OR^E;100;MAGACIN \OR^E;29.01.2025;13.02.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
29.01.2025;15:08:22;;;2;000146;Tineks K.Voda 2;100;\OR^E;1201;TINEKS MT;29.01.2025;30.03.2025;;;;3454,50;;3290,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;164,50;;;;
30.01.2025;09:31:57;;;2;000147;Pekabesko;100;\OR^E;1331;PEKABESKO A.D.-SKOPJE;29.01.2025;15.03.2025;;;;3390,50;;3229,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;161,00;;;;
29.01.2025;15:18:06;;;2;000148;Ramstore-11 Aerodrom;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;29.01.2025;15.03.2025;;;;2846,00;;2710,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;135,50;;;;
29.01.2025;15:19:34;;;2;000149;Zur-6 Lisice;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.01.2025;28.02.2025;;;;4494,00;;4280,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;214,00;;;;
29.01.2025;15:20:44;;;2;000150;Reptil-16 Leninova;100;\OR^E;1225;REPTIL DPTU;29.01.2025;28.02.2025;;;;5280,00;;5028,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;251,50;;;;
30.01.2025;09:31:49;;;2;000151;Ramstore City Mall;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;29.01.2025;30.03.2025;;;;2572,50;;2450,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;122,50;;;;
31.01.2025;08:21:47;;;2;000152;Vero-9 Narodna Banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;29.01.2025;30.03.2025;;;;16170,50;;15400,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;770,00;;;;
30.01.2025;10:08:21;;;9;000007;;100;\OR^E;1423;GRADOTE DOOEL;30.01.2025;30.01.2025;;;;9555,00;;9100,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;455,00;;;;
31.01.2025;09:48:58;;;5;000014;;100;\OR^E;100;MAGACIN \OR^E;30.01.2025;30.01.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
31.01.2025;08:20:29;;;2;000153;Forca Fusion;100;\OR^E;1431;VAJNMASTERS DOO SKOPJE;30.01.2025;06.02.2025;;;;1785,00;;1700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;85,00;;;;
31.01.2025;08:21:22;;;2;000154;Reptil-18 vlae;100;\OR^E;1225;REPTIL DPTU;30.01.2025;01.03.2025;;;;7053,00;;6717,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;336,00;;;;
30.01.2025;13:25:44;;;2;000155;Zur-5;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.01.2025;01.03.2025;;;;4377,00;;4168,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;208,50;;;;
31.01.2025;09:49:11;;;2;000156;ZUR-11 lisi^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.01.2025;01.03.2025;;;;2667,00;;2540,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;127,00;;;;
31.01.2025;13:39:07;;;2;000157;;100;\OR^E;38;TRADICIONAL DOOEL SKOPJE;31.01.2025;07.02.2025;;;;4630,50;;4410,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;220,50;;;;
31.01.2025;13:38:52;;;5;000015;;100;\OR^E;100;MAGACIN \OR^E;31.01.2025;31.01.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
11.02.2025;09:14:30;;;9;000008;;100;\OR^E;68;PICERIJA ROZAFA;30.01.2025;06.02.2025;;;;1500,00;;1428,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;71,50;;;;
03.02.2025;12:27:38;;;9;000009;;100;\OR^E;8;RESTORAN FA-FA SKOPJE;03.02.2025;03.02.2025;;;;6405,00;;6100,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;305,00;;;;
03.02.2025;12:31:00;;;5;000016;;100;\OR^E;100;MAGACIN \OR^E;03.02.2025;03.02.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
03.02.2025;12:31:23;;;2;000158;magcin saraj;100;\OR^E;187;DAUTI-KOMERC KE[&KERI;03.02.2025;05.03.2025;;;;198702,00;;189240,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;9462,00;;;;
06.02.2025;08:46:45;;;9;000010;;100;\OR^E;9;GALERIJA-7 ^AR[IJA;05.02.2025;05.02.2025;;;;2250,00;;2143,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;107,00;;;;
05.02.2025;11:26:38;;;2;000159;REPTIL-9 karpo[;100;\OR^E;1225;REPTIL DPTU;04.02.2025;06.03.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
05.02.2025;11:27:27;;;2;000160;REPTIL-19 avtokomanda;100;\OR^E;1225;REPTIL DPTU;04.02.2025;06.03.2025;;;;2898,00;;2760,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;138,00;;;;
05.02.2025;11:28:39;;;2;000161;podr.ramstore g.lisi^e;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;04.02.2025;05.04.2025;;;;1470,00;;1400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;70,00;;;;
26.02.2025;08:12:52;;;2;000162;;100;\OR^E;928;BEL KAMEN GORAN DOOEL TETOVO;04.02.2025;11.02.2025;;;;9040,50;;8610,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;430,50;;;;
05.02.2025;11:29:55;;;2;000163;SUPER TINEKS-11 lisa;100;\OR^E;1201;TINEKS MT;04.02.2025;05.05.2025;;;;4557,00;;4340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;217,00;;;;
05.02.2025;11:30:35;;;2;000164;REPTIL-12 d.nerezi;100;\OR^E;1225;REPTIL DPTU;04.02.2025;06.03.2025;;;;1827,00;;1740,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;87,00;;;;
05.02.2025;11:30:59;;;2;000165;ambasada;100;\OR^E;1168;TP SENDVI^ARA 7;04.02.2025;11.02.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
05.02.2025;11:31:30;;;2;000166;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;04.02.2025;05.04.2025;;;;9020,00;;8590,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;429,50;;;;
05.02.2025;11:32:15;;;2;000167;SUPER TINEKS-2 zebra;100;\OR^E;1201;TINEKS MT;04.02.2025;05.05.2025;;;;5995,50;;5710,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;285,50;;;;
05.02.2025;11:33:16;;;2;000168;podr.ramstore capitol moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;04.02.2025;05.04.2025;;;;5596,50;;5330,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;266,50;;;;
05.02.2025;11:34:07;;;2;000169;;100;\OR^E;1427;KROKOS FUD DOOEL;04.02.2025;06.03.2025;;;;10920,00;;10400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;520,00;;;;
05.02.2025;11:34:36;;;2;000170;;100;\OR^E;23;KIM DOOEL NEGOTINO;04.02.2025;11.02.2025;;;;8820,00;;8400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;420,00;;;;
07.02.2025;08:34:14;;;2;000171;s.glumovo;100;\OR^E;1213;ADRIJUS D.O.O.;05.02.2025;12.02.2025;;;;100049,00;;95285,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;4764,00;;;;
05.02.2025;11:36:35;;;5;000017;;100;\OR^E;100;MAGACIN \OR^E;05.02.2025;05.02.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
06.02.2025;10:11:45;;;2;000172;ilinden;100;\OR^E;908;OK RESTORANTS & BARS DOOEL;05.02.2025;12.02.2025;;;;1722,00;;1640,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;82,00;;;;
06.02.2025;09:54:15;;;2;000173;s.petrovec;100;\OR^E;920;BORJAN DIM DOOEL SKOPJE;06.02.2025;13.02.2025;;;;9150,50;;8715,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;435,50;;;;
07.02.2025;08:34:32;;;2;000174;podr.forca fjuzn;100;\OR^E;1431;VAJNMASTERS DOO SKOPJE;06.02.2025;13.02.2025;;;;1785,00;;1700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;85,00;;;;
07.02.2025;11:41:51;;;5;000018;;100;\OR^E;100;MAGACIN \OR^E;06.02.2025;06.02.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
06.02.2025;10:00:19;;;2;000175;SUPER TINEKS-1 godel;100;\OR^E;1201;TINEKS MT;06.02.2025;07.05.2025;;;;6583,50;;6270,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;313,50;;;;
07.02.2025;08:34:59;;;2;000176;SUPER TINEKS-3 prvomajska;100;\OR^E;1201;TINEKS MT;05.02.2025;06.05.2025;;;;4557,00;;4340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;217,00;;;;
07.02.2025;08:35:12;;;2;000177;TINEKS delikatesern (beko);100;\OR^E;1201;TINEKS MT;05.02.2025;06.05.2025;;;;4158,50;;3960,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;198,00;;;;
07.02.2025;08:35:26;;;2;000178;podr.ramstore vardar;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;05.02.2025;06.04.2025;;;;2730,00;;2600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;130,00;;;;
07.02.2025;14:51:33;;;2;000179;VERO-8 ^air;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;06.02.2025;07.04.2025;;;;2278,50;;2170,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;108,50;;;;
06.02.2025;10:07:42;;;2;000180;ZUR market-12 vlae;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;05.02.2025;07.03.2025;;;;3591,00;;3420,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;171,00;;;;
06.02.2025;10:08:29;;;2;000181;SUPER TINEKS-15 maj^in dom;100;\OR^E;1201;TINEKS MT;05.02.2025;06.05.2025;;;;2252,00;;2145,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;107,00;;;;
06.02.2025;10:09:23;;;2;000182;ZUR market-21 gor^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;05.02.2025;07.03.2025;;;;3666,50;;3492,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,50;;;;
